index,movieId,title,genres,year
33598,149130,the zohar secret,comedy drama sci-fi,2015
33599,149144,parasyte: part 1,horror sci-fi,2014
33600,149146,parasyte: part 2,horror sci-fi,2015
33601,149150,halfweg,comedy drama,2014
33616,149182,talvivaaran miehet,(no genres listed),2015
33625,149326,the broken tower,drama,2011
33628,149336,a tale of two thieves,documentary,2014
33629,149338,tyke elephant outlaw,documentary,2015
33630,149340,a syrian love story,documentary,2015
33631,149342,the pardon,crime drama,2013
33632,149348,unnatural,action horror thriller,2015
33633,149352,daddy's home,comedy,2015
33634,149354,sisters,children comedy,2015
33637,149364,the christmas secret,(no genres listed),2014
33638,149366,just in time for christmas,children drama fantasy romance,2015
33639,149368,a christmas detour,romance,2015
33640,149370,angel of christmas,children,2015
33641,149372,once upon a holiday,children romance,2015
33642,149376,night of the living deb,comedy horror,2015
33643,149380,'tis the season for love,romance,2015
33644,149382,ice sculpture christmas,romance,2015
33645,149384,charming christmas,(no genres listed),2015
33646,149386,i'm not ready for christmas,children,2015
33647,149390,christmas incorporated,children drama,2015
33648,149392,12 gifts of christmas,children,2015
33649,149394,crown for christmas,(no genres listed),2015
33650,149398,on the twelfth day of christmas,children,2015
33651,149400,a christmas melody,comedy romance,2015
33653,149404,morrer por amor,drama,2015
33654,149406,kung fu panda 3,action adventure animation,2016
33660,149418,the black panthers: vanguard of the revolution,documentary,2015
33662,149426,the hooligan factory,comedy,2014
33673,149448,young black jack,(no genres listed),2011
33678,149460,tomorrow's joe,action,2011
33682,149468,blowfish,drama romance,2011
33685,149474,he's mine not yours,comedy romance,2011
33690,149484,all about my wife,comedy romance,2012
33691,149486,a perfect christmas list,children comedy drama,2014
33696,149496,code name: jackal,action comedy,2012
33697,149498,perfect number,drama,2012
33698,149500,my p.s. partner,comedy drama romance,2012
33700,149504,akko's secret,comedy fantasy romance,2012
33701,149506,dorfman,comedy romance,2011
33702,149508,spellbound,comedy romance,2011
33704,149512,one night surprise,comedy romance,2013
33705,149514,a christmas kiss ii,romance,2014
33708,149520,the sweet escape,comedy,2015
33713,149532,marco polo: one hundred eyes,(no genres listed),2015
33714,149534,a brave heart: the lizzie velasquez story,documentary,2015
33717,149548,act like you love me,(no genres listed),2013
33718,149550,gone fishing,children drama,2012
33725,149566,unicorn city,comedy romance,2012
33726,149568,the end of a great era,comedy drama,2015
33730,149576,mistletoe over manhattan,(no genres listed),2011
33731,149578,a cookie cutter christmas,comedy,2014
33732,149580,window wonderland,comedy romance,2013
33733,149582,the unauthorized full house story,drama,2015
33734,149584,la novia,drama romance,2015
33735,149586,when santa fell to earth,children fantasy,2011
33736,149588,the phd movie 2,comedy,2015
33737,149592,my lucky star,comedy romance,2013
33738,149594,a matter of faith,(no genres listed),2014
33739,149596,sorry i love you,action drama romance,2013
33740,149598,video girl,drama,2011
33743,149604,the coalition,drama romance,2013
33744,149606,bajirao mastani,romance war,2015
33746,149614,worlds apart,drama,2015
33747,149616,manuscripts don't burn,crime drama,2013
33750,149622,si accettano miracoli,comedy,2015
33751,149624,soap opera,comedy,2014
33752,149626,cold deck,crime drama,2015
33758,149642,steve mcqueen: the man & le mans,documentary,2015
33759,149644,beyond the blackboard,children drama,2011
33760,149646,tired moonlight,(no genres listed),2015
33762,149650,childhood's end,drama sci-fi thriller,2015
33763,149652,"arabian nights: volume 1, the restless one",drama,2015
33764,149656,three sisters,documentary,2012
33765,149658,boruto: naruto the movie,action animation fantasy,2015
33767,149662,the mend,comedy,2014
33768,149664,headless,horror,2015
33773,149676,3-headed shark attack,action sci-fi,2015
33775,149686,mr. six,action,2015
33781,149700,estamos juntos,(no genres listed),2011
33782,149702,natimorto,drama,2011
33786,149711,ahora o nunca,comedy,2015
33788,149717,naughty or nice,(no genres listed),2012
33789,149719,a perfect ending,drama,2012
33790,149723,the last: naruto the movie,action animation romance,2014
33795,149739,nintendo quest,documentary,2015
33796,149753,shadows on the wall,horror sci-fi,2014
33798,149759,saving mr. wu,crime thriller,2015
33802,149768,bakit hindi ka crush ng crush mo?,comedy drama romance,2013
33803,149770,we were here: part 1,(no genres listed),2012
33804,149772,we were here: part 2,(no genres listed),2012
33805,149774,bride for rent,comedy romance,2014
33807,149778,cannonball wedlock,comedy,2011
33809,149782,altergeist,horror sci-fi thriller,2014
33815,149794,i just wanna hug you,drama romance,2014
33816,149796,eungyo,drama romance,2012
33819,149802,girlfriend boyfriend,comedy drama romance,2012
33822,149808,hot young bloods,comedy drama romance,2014
33824,149814,f.c. de kampioenen: kampioen zijn blijft plezant,comedy,2013
33827,149826,secret society of souptown,adventure children,2015
33832,149888,cowboys vs. dinosaurs,action sci-fi,2015
33834,149946,super shark,action comedy sci-fi,2011
33837,149982,the invader,drama,2011
33839,149986,mixed kebab,drama,2012
33849,150006,"allez, eddy!",(no genres listed),2012
33854,150016,brasserie romance,comedy drama,2012
33857,150022,groenten uit balen,drama,2011
33864,150036,code 37,drama,2011
33867,150042,little black spiders,drama,2012
33871,150050,kid,drama,2012
33874,150056,frits and franky,comedy,2013
33880,150068,swooni,(no genres listed),2011
33886,150080,bingo,comedy,2013
33889,150092,see you in montevideo,adventure comedy,2014
33890,150140,noah,drama,2013
33893,150156,the pig farm,documentary,2011
33894,150190,proof of the devil,horror,2015
33895,150194,quo vado?,comedy,2016
33898,150228,"inner worlds, outer worlds",documentary,2012
33899,150230,cool cat saves the kids,adventure children,2015
33900,150232,bad hair day,adventure comedy,2015
33901,150234,frenemies,children drama,2012
33902,150236,how to build a better boy,children sci-fi,2014
33903,150238,water and fire,drama romance,2013
33905,150242,araf/somewhere in between,drama,2012
33906,150244,kept woman,drama,2015
33907,150246,halam geldi,drama,2014
33908,150250,cute and dangerous,comedy romance,2015
33909,150254,the devil's candy,horror,2015
33910,150256,the son of an afghan farmer,drama romance,2012
33912,150262,megamind: the button of doom,action animation children comedy,2011
33913,150264,die mondverschwörung,comedy documentary,2011
33914,150268,dilwale,action children comedy crime drama romance,2015
33915,150270,woodlawn,drama,2015
33916,150272,captive,crime drama thriller,2015
33917,150278,hell & back,animation comedy,2015
33918,150282,"white out, black in",documentary drama,2014
33919,150284,everyday,drama,2012
33920,150294,the forest,horror thriller,2016
33922,150300,evim sensin,fantasy romance,2012
33924,150316,ich und kaminski,drama,2015
33928,150334,rowdy rathore,action,2012
33929,150336,nowhere safe,drama,2014
33930,150338,aşk kırmızı,drama romance,2013
33931,150340,khoobsurat,comedy romance,2014
33932,150342,wazir,(no genres listed),2015
33933,150344,bang bang,action adventure romance thriller,2014
33934,150346,approaching the elephant,(no genres listed),2015
33936,150352,love forecast,comedy romance,2015
33937,150354,girl vs. monster,children comedy sci-fi,2012
33938,150358,coicent,(no genres listed),2011
33939,150360,mr. kaplan,comedy drama,2014
33940,150362,la rizière,(no genres listed),2012
33941,150364,the lesson,drama,2014
33942,150367,love me,documentary,2014
33946,150375,"fuse, memoirs of the hunter girl",action animation drama,2012
33948,150379,legend of the millennium dragon,adventure animation fantasy sci-fi,2011
33949,150381,lines of wellington,drama war,2012
33954,150391,pixadores,documentary,2014
33955,150393,chronicle of a blood merchant,drama romance,2015
33956,150395,assassination classroom,action adventure sci-fi,2015
33959,150401,close range,action crime,2015
33968,150538,diablo,action adventure thriller western,2015
33969,150540,felt,horror romance thriller,2014
33971,150544,the entity (aka la entidad),horror,2015
33973,150548,sherlock: the abominable bride,action crime drama mystery thriller,2016
33978,150558,awol-72,thriller,2015
33982,150566,un fantastico via vai,comedy,2013
33983,150568,2 autumns 3 winters,comedy drama,2013
33984,150570,"decent one, the (der anständige)",documentary,2014
33993,150596,doctor who: the husbands of river song,comedy drama sci-fi,2015
33994,150598,the guvnors,crime thriller,2014
33995,150600,the rise & fall of a white collar hooligan,crime thriller,2012
33996,150602,band of robbers,adventure comedy crime thriller,2016
33997,150604,moonwalkers,comedy,2015
33998,150606,the girl and death,drama romance,2012
33999,150608,ellis,drama,2015
34000,150610,der böse onkel,comedy drama,2013
34001,150612,rumors of wars,thriller,2014
34004,150619,the new watchdogs,documentary,2012
34008,150633,christ lives in siberia,documentary,2015
34011,150649,kansas: miracles out of nowhere,documentary,2015
34017,150667,low & clear,documentary,2012
34018,150669,أهواك,(no genres listed),2015
34020,150674,janis: little girl blue,documentary,2015
34021,150688,plastic galaxy: the story of star wars toys,documentary,2014
34022,150694,uncanny,drama sci-fi thriller,2015
34023,150696,tomorrow,documentary,2015
34024,150700,kartoffelsalat - nicht fragen!,comedy horror,2015
34025,150722,aliens on the moon: the truth exposed,documentary,2014
34026,150724,army dog,(no genres listed),2016
34027,150726,the 7:39,drama romance,2014
34028,150728,all for one,comedy,2011
34029,150730,jackpot,action comedy crime,2011
34030,150732,the reunion,comedy,2011
34031,150734,the breakup guru,comedy romance,2014
34032,150736,love lesson,drama romance,2013
34036,150766,one track heart: the story of krishna das,documentary,2013
34037,150768,wire cutters,animation,2014
34039,150774,the correspondence,drama romance,2016
34040,150776,tag,horror thriller,2015
34041,150778,the dark side of the moon,crime drama thriller,2015
34042,150780,100 yen: the japanese arcade experience,documentary,2012
34044,150788,songs from the north,(no genres listed),2014
34048,150838,fuck for forest,(no genres listed),2012
34050,150846,asu mare,(no genres listed),2013
34051,150850,i survived a zombie holocaust,comedy horror,2014
34052,150852,kotoko,drama horror,2011
34054,150856,making a murderer,documentary,2015
34055,150858,cougar hunting,comedy romance,2011
34056,150864,80 milionów,action,2011
34059,150870,tekken: blood vengeance,action animation,2011
34066,150884,black thursday,thriller,2011
34072,150896,walesa: man of hope,drama,2013
34074,150900,top gear: the worst car in the history of the world,(no genres listed),2012
34075,150902,supermarket,thriller,2012
34076,150904,"dzień dobry, kocham cię!",comedy,2014
34078,150908,maicol jecson,comedy,2014
34081,150922,frozen silence,drama mystery war,2012
34083,150993,anacleto: agente secreto,action comedy,2015
34084,150995,retribution,action mystery thriller,2015
34105,151113,a man called ove,comedy drama,2015
34109,151197,decoding deepak,documentary,2012
34110,151199,"un peu, beaucoup, aveuglément",comedy,2015
34112,151277,chico - artista brasileiro,documentary,2015
34115,151311,wiener-dog,comedy,2016
34116,151313,norm of the north,adventure animation children comedy,2016
34117,151315,ride along 2,action comedy,2016
34118,151319,notias,comedy drama,2016
34123,151357,the bible,drama,2013
34127,151371,being ginger,documentary,2013
34129,151414,wood job!,comedy drama,2014
34134,151451,my boyfriend an angel,comedy fantasy romance,2011
34135,151453,yardbird,(no genres listed),2012
34136,151459,airlift,drama thriller,2016
34137,151483,nebesnyy sud,(no genres listed),2012
34143,151495,en fuera de juego,(no genres listed),2012
34144,151497,violet,(no genres listed),2014
34146,151501,exposed,drama,2016
34149,151507,terminus,sci-fi thriller,2015
34150,151509,red wing,drama,2013
34151,151513,kick-heart,animation comedy romance,2013
34152,151515,my king,drama romance,2015
34153,151521,the homestretch,documentary,2014
34154,151543,parviz,(no genres listed),2012
34156,151547,daawat-e-ishq,comedy drama romance,2014
34157,151557,stonewall,drama,2015
34158,151561,monk comes down the mountain,action comedy,2015
34159,151563,fatima,drama,2015
34165,151583,the face reader,(no genres listed),2013
34166,151587,the staircase ii: the last chance,documentary,2013
34167,151591,the wannabe,crime drama mystery thriller,2015
34168,151593,martyrs,(no genres listed),2016
34169,151599,capital c,documentary,2015
34171,151605,lo and behold: reveries of the connected world,documentary,2016
34172,151611,addicted to sexting,documentary,2015
